"","Lake_ID","target_taxon","density_NopL","survey","classic_group","biomass_ugL"
"2393","10-412","Daphnia.pulicaria",35.3853662677192,"Lake Pulse","cladocera",1712.029242
"2394","10-412","Diacyclops.thomasi",6.92322383498854,"Lake Pulse","copepoda",20.12747649
"2395","10-412","Mesocyclops.edax",13.8464476699771,"Lake Pulse","copepoda",153.1995849
"2396","10-412","Leptodiaptomus.siciloides",156.15715983363,"Lake Pulse","copepoda",545.3090112
"2397","10-412","Bosmina.longirostris",129.233511586453,"Lake Pulse","cladocera",66.67518541
"2398","10-412","Chydorus.sphaericus",19.2311773194126,"Lake Pulse","cladocera",10.25051701
"2399","10-412","Diaphanosoma.birgei",1.53849418555301,"Lake Pulse","cladocera",6.385806769
"2400","10-414","Diacyclops.thomasi",102.670301632239,"Lake Pulse","copepoda",68.91402075
"2401","10-414","Leptodiaptomus.siciloides",42.339087636351,"Lake Pulse","copepoda",74.09867805
"2402","10-414","Skistodiaptomus.oregonensis",47.2243669790068,"Lake Pulse","copepoda",141.0610611
"2403","10-414","Bosmina.longirostris",5.24273880675265,"Lake Pulse","cladocera",2.643988523
"2404","10-414","Diaphanosoma.birgei",56.359442172591,"Lake Pulse","cladocera",80.46571541
"2405","10-415","Daphnia.pulicaria",4.07435701553349,"Lake Pulse","cladocera",36.1113738
"2406","10-415","Diacyclops.thomasi",51.4953456129926,"Lake Pulse","copepoda",85.05402032
"2407","10-415","Mesocyclops.edax",1.47129558894265,"Lake Pulse","copepoda",29.61388651
"2408","10-415","Leptodiaptomus.siciloides",61.6974062352214,"Lake Pulse","copepoda",133.3654931
"2409","10-416","Daphnia.pulicaria",10.6951871657754,"Lake Pulse","cladocera",72.77854137
"2410","10-416","Cyclopoida",9.16730328495036,"Lake Pulse","copepoda",3.78920991
"2411","10-416","Leptodiaptomus.siciloides",485.867074102369,"Lake Pulse","copepoda",1257.692928
"2412","10-416","Ceriodaphnia",13.7509549274255,"Lake Pulse","cladocera",6.907670777
"2413","10-416","Ostracoda",0.00707353648530119,"Lake Pulse",NA,NA
"2414","10-417","Daphnia.pulicaria",106.042416966787,"Lake Pulse","cladocera",3232.948878
"2415","10-417","Daphnia.similis",50.0200080032013,"Lake Pulse","cladocera",1176.708842
"2416","10-417","Acanthocyclops.robustus",22.2946321385696,"Lake Pulse","copepoda",47.0187426
"2417","10-417","Diacyclops.thomasi",3.71577202309496,"Lake Pulse","copepoda",3.081405022
"2418","10-417","Leptodiaptomus.sicilis",236.55295451514,"Lake Pulse","copepoda",990.1969364
"2419","10-417","Leptodiaptomus.siciloides",217.628718153927,"Lake Pulse","copepoda",726.9549193
"2420","10-417","Ceriodaphnia",434.173669467787,"Lake Pulse","cladocera",781.4384748
"2421","10-417","Ostracoda",4.0016006402561,"Lake Pulse",NA,0.113550196
"2422","10-422","Daphnia.magna",100.797894915542,"Lake Pulse","cladocera",1164.108083
"2423","10-422","Daphnia.pulicaria",106.103047279518,"Lake Pulse","cladocera",650.5827072
"2424","10-422","Acanthocyclops.robustus",105.675212411456,"Lake Pulse","copepoda",609.4067295
"2425","10-422","Diacyclops.thomasi",549.511104539569,"Lake Pulse","copepoda",644.5606057
"2426","10-422","Chydorus.sphaericus",10.6103047279518,"Lake Pulse","cladocera",4.840865153
"2427","10-422","Diaphanosoma.birgei",18.5680332739156,"Lake Pulse","cladocera",35.98061105
"2428","10-433","Cyclopoida",2.68289133835352,"Lake Pulse","copepoda",0.077612598
"2429","10-433","Aglaodiaptomus.leptopus",49.2066661375294,"Lake Pulse","copepoda",52.10196726
"2430","10-433","Leptodiaptomus.siciloides",672.491103879568,"Lake Pulse","copepoda",119.8485934
"2431","10-433","Ceriodaphnia",80.4867401506056,"Lake Pulse","cladocera",9.109621597
"2432","10-433","Diaphanosoma.brachyurum",32.1946960602422,"Lake Pulse","cladocera",2.486710155
"2433","10-434","Daphnia.pulicaria",23.8731856378915,"Lake Pulse","cladocera",932.626979
"2434","10-434","Acanthocyclops.robustus",23.9527629233512,"Lake Pulse","copepoda",51.88504207
"2435","10-434","Diacyclops.thomasi",17.1091163738222,"Lake Pulse","copepoda",20.56526015
"2436","10-434","Aglaodiaptomus.leptopus",8.94875288447149,"Lake Pulse","copepoda",202.0640815
"2437","10-434","Leptodiaptomus.siciloides",135.722752081151,"Lake Pulse","copepoda",342.1432852
"2438","10-434","Bosmina.longirostris",19.0985485103132,"Lake Pulse","cladocera",11.6539905
"2439","10-434","Ceriodaphnia",0.95492742551566,"Lake Pulse","cladocera",0.393216126
"2440","10-434","Diaphanosoma.birgei",35.8097784568373,"Lake Pulse","cladocera",57.41558275
"2441","10-435","Leptodiaptomus.siciloides",34.3239568554694,"Lake Pulse","copepoda",133.5606743
"2442","10-435","Moina",18.0913274400669,"Lake Pulse","cladocera",203.7231162
"2443","10-436","Daphnia",0.865402979373568,"Lake Pulse","cladocera",4.17250185
"2444","10-436","Diacyclops.thomasi",8.09044945840288,"Lake Pulse","copepoda",13.37910449
"2445","10-436","Mesocyclops.edax",8.7127917244339,"Lake Pulse","copepoda",25.14536821
"2446","10-436","Skistodiaptomus.oregonensis",17.1638257575758,"Lake Pulse","copepoda",54.32106452
"2447","10-436","Alona.guttata",0.0721169149477973,"Lake Pulse","cladocera",0.06489546
"2448","10-436","Bosmina.longirostris",4.39913181181564,"Lake Pulse","cladocera",2.458101565
"2449","10-436","Ceriodaphnia",0.0721169149477973,"Lake Pulse","cladocera",0.047392888
"2450","10-436","Diaphanosoma.birgei",3.53372883244207,"Lake Pulse","cladocera",5.509582243
"2451","10-436","Ostracoda",0.0721169149477973,"Lake Pulse",NA,NA
"2452","10-437","Daphnia.pulicaria",63.2227812755196,"Lake Pulse","cladocera",7711.340594
"2453","10-437","Acanthocyclops.robustus",17.2874792550249,"Lake Pulse","copepoda",201.73284
"2454","10-437","Leptodiaptomus.sicilis",46.9231579779247,"Lake Pulse","copepoda",733.248067
"2455","10-437","Ceriodaphnia",105.206659466294,"Lake Pulse","cladocera",956.7046315
"2456","10-437","Chydorus.sphaericus",13.8299834040199,"Lake Pulse","cladocera",131.6318471
"2457","10-438","Daphnia.pulicaria",91.1521633446765,"Lake Pulse","cladocera",893.1902801
"2458","10-438","Acanthocyclops.robustus",43.7530384054447,"Lake Pulse","copepoda",25.39988849
"2459","10-438","Aglaodiaptomus.forbesi",248.273055137873,"Lake Pulse","copepoda",355.407164
"2460","10-438","Leptodiaptomus.sicilis",196.549501984149,"Lake Pulse","copepoda",79.1798131
"2461","10-438","Ceriodaphnia",3.64608653378706,"Lake Pulse","cladocera",0.618810064
"2462","10-439","Daphnia.pulicaria",170.359052711994,"Lake Pulse","cladocera",5504.374791
"2463","10-439","Diacyclops.thomasi",189.457601222307,"Lake Pulse","copepoda",335.7128987
"2464","10-439","Leptodiaptomus.sicilis",124.522536287242,"Lake Pulse","copepoda",355.0405299
"2465","10-439","Bosmina.longirostris",169.595110771581,"Lake Pulse","cladocera",56.0059518
"2466","10-439","Chydorus.sphaericus",7.63941940412528,"Lake Pulse","cladocera",3.874956684
"2467","10-440","Daphnia.similis",18.8721953427836,"Lake Pulse","cladocera",414.4359433
"2468","10-440","Hesperodiaptomus.nevadensis",16.5366146458584,"Lake Pulse","copepoda",3084.67173
"2469","10-440","Leptodiaptomus.sicilis",44.3877551020409,"Lake Pulse","copepoda",27.46743129
"2470","10-440","Chydorus.sphaericus",0.205132558073735,"Lake Pulse","cladocera",0.200062328
"2471","10-440","Ostracoda",0.164106046458988,"Lake Pulse",NA,0.017359777
"2472","10-441","Daphnia.magna",1.27005347593583,"Lake Pulse","cladocera",15.9024816
"2473","10-441","Daphnia.pulicaria",8.52750190985487,"Lake Pulse","cladocera",201.4572386
"2474","10-441","Cyclopoida",11.4304812834225,"Lake Pulse","copepoda",6.44227268
"2475","10-441","Leptodiaptomus.sicilis",42.0932009167304,"Lake Pulse","copepoda",180.6617928
"2476","10-441","Alona.guttata",0.181436210847976,"Lake Pulse","cladocera",0.109644702
"2477","10-441","Ceriodaphnia",3.8101604278075,"Lake Pulse","cladocera",4.026188868
"2478","10-442","Daphnia.pulicaria",6.71433346065698,"Lake Pulse","cladocera",114.3758788
"2479","10-442","Daphnia.similis",68.262390183346,"Lake Pulse","cladocera",3058.850348
"2480","10-442","Acanthocyclops.robustus",36.9288340336134,"Lake Pulse","copepoda",88.84073858
"2481","10-442","Leptodiaptomus.sicilis",117.500835561497,"Lake Pulse","copepoda",1086.684754
"2482","10-442","Ceriodaphnia",0.559527788388082,"Lake Pulse","cladocera",0.553854278
"2483","10-443","Daphnia",4.19589323332639,"Lake Pulse","cladocera",12.76644202
"2484","10-443","Mesocyclops.edax",65.4559344398917,"Lake Pulse","copepoda",207.4735578
"2485","10-443","Leptodiaptomus.siciloides",146.856263166424,"Lake Pulse","copepoda",409.0651073
"2486","10-443","Bosmina.longirostris",95.246776396509,"Lake Pulse","cladocera",39.78227946
"2487","10-443","Diaphanosoma.birgei",36.084681806607,"Lake Pulse","cladocera",45.9012389
"2488","10-444","Daphnia.galeata.mendotae",10.4377233237886,"Lake Pulse","cladocera",98.69890335
"2489","10-444","Acanthocyclops.robustus",1.85559525756242,"Lake Pulse","copepoda",10.14901823
"2490","10-444","Diacyclops.thomasi",89.532471177387,"Lake Pulse","copepoda",170.8047709
"2491","10-444","Mesocyclops.edax",6.03068458707788,"Lake Pulse","copepoda",65.62816006
"2492","10-444","Skistodiaptomus.oregonensis",22.7310419051397,"Lake Pulse","copepoda",112.1581915
"2493","10-444","Chydorus.sphaericus",1.15974703597651,"Lake Pulse","cladocera",0.894519362
"2494","10-444","Diaphanosoma.brachyurum",22.7310419051397,"Lake Pulse","cladocera",38.73484491
"2495","10-444","Leptodora.Kindtii",0.237955240060181,"Lake Pulse","cladocera",NA
"2496","10-444","Ostracoda",0.231949407195303,"Lake Pulse",NA,NA
"2497","10-445","Daphnia.pulicaria",239.117685641749,"Lake Pulse","cladocera",9340.933293
"2498","10-445","Cyclopoida",5.9482011353669,"Lake Pulse","copepoda",8.157596779
"2499","10-445","Ceriodaphnia.lacustris",8.32748158951366,"Lake Pulse","cladocera",16.87957719
"2500","10-446","Daphnia",78.8806492906314,"Lake Pulse","cladocera",84.61639896
"2501","10-446","Cyclopoida",2.46502029033223,"Lake Pulse","copepoda",1.377614539
"2502","10-446","Leptodiaptomus.sicilis",672.950539260699,"Lake Pulse","copepoda",665.6471563
"2503","10-446","Ceriodaphnia",507.794179808439,"Lake Pulse","cladocera",160.4045147
"2504","10-448","Cyclopoida",0.217199179136896,"Lake Pulse","copepoda",0.133032554
"2505","10-448","Leptodiaptomus.sicilis",24.7607064216061,"Lake Pulse","copepoda",60.30535695
"2506","10-452","Daphnia",6.47228588405058,"Lake Pulse","cladocera",0.908249463
"2507","10-452","Diacyclops.thomasi",140.232860821096,"Lake Pulse","copepoda",9.652852388
"2508","10-452","Mesocyclops.edax",140.232860821096,"Lake Pulse","copepoda",19.51473471
"2509","10-452","Leptodiaptomus.nudus",459.532297767591,"Lake Pulse","copepoda",133.5611375
"2510","10-452","Bosmina.longirostris",353.818294994765,"Lake Pulse","cladocera",8.427254452
"2511","10-452","Chydorus.sphaericus",2.15742862801686,"Lake Pulse","cladocera",0.022476645
"2512","10-452","Diaphanosoma.birgei",144.54771807713,"Lake Pulse","cladocera",9.733451801
"2513","10-453","Acanthocyclops.robustus",15.9578983108395,"Lake Pulse","copepoda",6.905083136
"2514","10-453","Leptodiaptomus.sicilis",280.260589084119,"Lake Pulse","copepoda",344.6513502
"2515","10-453","Alona.costata",2.9921059332824,"Lake Pulse","cladocera",0.414297231
"2516","10-453","Ceriodaphnia",73.8052796876326,"Lake Pulse","cladocera",36.89257896
"2517","10-597","Daphnia.parvula",0.0161087622387932,"Lake Pulse","cladocera",0.020659816
"2518","10-597","Daphnia.pulicaria",0.193305146865518,"Lake Pulse","cladocera",0.082349476
"2519","10-597","Diacyclops.thomasi",1.8385467301876,"Lake Pulse","copepoda",0.679224316
"2520","10-597","Eucyclops",0.229818341273451,"Lake Pulse","copepoda",0.158492473
"2521","10-597","Mesocyclops.edax",0.9192733650938,"Lake Pulse","copepoda",1.735251286
"2522","10-597","Skistodiaptomus.oregonensis",2.20582650923209,"Lake Pulse","copepoda",2.561791783
"2523","10-597","Alona",0.0139609272736208,"Lake Pulse","cladocera",0.001750139
"2524","10-597","Bosmina.longirostris",0.223374836377933,"Lake Pulse","cladocera",0.111306751
"2525","10-597","Ceriodaphnia",0.111687418188966,"Lake Pulse","cladocera",0.097042259
"2526","10-597","Chydorus.sphaericus",0.237335763651554,"Lake Pulse","cladocera",0.187073695
"2527","10-597","Diaphanosoma.birgei",0.18149205455707,"Lake Pulse","cladocera",0.032341116
"2528","10-598","Daphnia.parvula",144.076769463766,"Lake Pulse","cladocera",422.2048144
"2529","10-598","Daphnia.pulicaria",3.35062254566898,"Lake Pulse","cladocera",111.4866964
"2530","10-598","Acanthocyclops.robustus",17.3115498192897,"Lake Pulse","copepoda",35.13186331
"2531","10-598","Diacyclops.thomasi",86.5577490964487,"Lake Pulse","copepoda",143.456452
"2532","10-598","Leptodiaptomus.siciloides",8.37655636417245,"Lake Pulse","copepoda",21.90650297
"2533","10-598","Bosmina.longirostris",462.385911302319,"Lake Pulse","cladocera",322.753455
"2534","10-598","Ceriodaphnia",5.02593381850347,"Lake Pulse","cladocera",6.001764872
"2535","10-598","Diaphanosoma.birgei",15.0778014555104,"Lake Pulse","cladocera",24.05350505
"2536","10-600","Daphnia.pulicaria",1.53434427778415,"Lake Pulse","cladocera",11.73402353
"2537","10-600","Diacyclops.thomasi",11.3864496403982,"Lake Pulse","copepoda",10.72034646
"2538","10-600","Leptodiaptomus.sicilis",22.2076145468758,"Lake Pulse","copepoda",73.54443511
"2539","10-600","Alona",0.0807549619886394,"Lake Pulse","cladocera",0.027549539
"2540","10-600","Bosmina.longirostris",9.12531070471625,"Lake Pulse","cladocera",6.95571307
"2541","10-600","Ceriodaphnia",0.161509923977279,"Lake Pulse","cladocera",0.103068285
"2542","10-600","Chydorus.sphaericus",5.16831756727292,"Lake Pulse","cladocera",4.715873975
"2543","10-601","Daphnia.pulicaria",0.107336803643233,"Lake Pulse","cladocera",4.250661034
"2544","10-601","Daphnia.similis",0.536684018216165,"Lake Pulse","cladocera",12.81439638
"2545","10-601","Cyclopoida",1.33097636517609,"Lake Pulse","copepoda",0.41481666
"2546","10-601","Hesperodiaptomus.nevadensis",2.0097649777808,"Lake Pulse","copepoda",51.6165747
"2547","10-601","Leptodiaptomus.sicilis",4.36604115862725,"Lake Pulse","copepoda",6.876747761
"2548","11-316","Diacyclops.thomasi",4.66545366924874,"Lake Pulse","copepoda",6.042804904
"2549","11-316","Calanoida",0.11774015569082,"Lake Pulse","copepoda",0.487477519
"2550","11-316","Bosmina.longirostris",2.16347536081882,"Lake Pulse","cladocera",2.960941216
"2551","11-317","Daphnia",0.00990295107942168,"Lake Pulse","cladocera",0.030968987
"2552","11-317","Diacyclops.thomasi",0.0198059021588434,"Lake Pulse","copepoda",0.039832025
"2553","11-317","Epischura.lacustris",0.495147553971084,"Lake Pulse","copepoda",0.571476746
"2554","11-317","Eubosmina.longispina",0.35650623885918,"Lake Pulse","cladocera",0.419814228
"2555","11-342","Daphnia.pulicaria",3.0987082890197,"Lake Pulse","cladocera",147.6787145
"2556","11-342","Cyclopoida",0.028959890551586,"Lake Pulse","copepoda",0.158593195
"2557","11-342","Leptodiaptomus.tyrelli",0.390958522446411,"Lake Pulse","copepoda",NA
"2558","11-342","Leptodora.Kindtii",0.193856508735401,"Lake Pulse","cladocera",NA
"2559","11-342","Ostracoda",0.014479945275793,"Lake Pulse",NA,NA
"2560","11-344","Daphnia",0.662083015024194,"Lake Pulse","cladocera",6.289007186
"2561","11-344","Diacyclops.thomasi",0.401978973407546,"Lake Pulse","copepoda",0.284046423
"2562","11-344","Tropocyclops.prasinus",5.22572665429811,"Lake Pulse","copepoda",3.005533639
"2563","11-344","Skistodiaptomus.pallidus",26.9247092776506,"Lake Pulse","copepoda",54.71682259
"2564","11-344","Bosmina.longirostris",0.551735845853495,"Lake Pulse","cladocera",0.220003891
"2565","11-344","Ceriodaphnia",2.31729055258468,"Lake Pulse","cladocera",1.068752764
"2566","11-344","Chydorus.sphaericus",1.21381886087769,"Lake Pulse","cladocera",0.736742032
"2567","11-344","Diaphanosoma.birgei",1.32416603004839,"Lake Pulse","cladocera",0.527643542
"2568","11-344","Ostracoda",0.331041507512096,"Lake Pulse",NA,NA
"2569","11-345","Daphnia.galeata.mendotae",1.40045762646133,"Lake Pulse","cladocera",6.429598394
"2570","11-345","Daphnia.pulicaria",3.46779983695185,"Lake Pulse","cladocera",253.5260086
"2571","11-345","Diacyclops.thomasi",12.5919351697899,"Lake Pulse","copepoda",8.319775051
"2572","11-345","Leptodiaptomus.nudus",1.26387453377073,"Lake Pulse","copepoda",2.626479112
"2573","11-470","Daphnia.pulicaria",0.0472916439302994,"Lake Pulse","cladocera",6.457236211
"2574","11-470","Cyclops.scutifer",3.73603987049365,"Lake Pulse","copepoda",7.464244963
"2575","11-470","Heterocope.septentrionalis",0.479770300742169,"Lake Pulse","copepoda",10.88084095
"2576","11-470","Leptodiaptomus.tyrelli",1.7271730826718,"Lake Pulse","copepoda",NA
"2577","11-471","Daphnia.pulicaria",1.15675387414518,"Lake Pulse","cladocera",17.65491506
"2578","11-471","Acanthocyclops.robustus",2.15797781563218,"Lake Pulse","copepoda",2.874130666
"2579","11-471","Diacyclops.thomasi",5.39494453908046,"Lake Pulse","copepoda",5.062306113
"2580","11-471","Acanthodiaptomus.denticornis",2.55166295767319,"Lake Pulse","copepoda",9.656981182
"2581","11-471","Ceriodaphnia",6.80443455379516,"Lake Pulse","cladocera",18.77810435
"2582","11-476","Daphnia.pulicaria",4.56243103301927,"Lake Pulse","cladocera",211.3830028
"2583","11-476","Cyclopoida",0.017683841213253,"Lake Pulse","copepoda",0.009629438
"2584","11-476","Acanthodiaptomus.denticornis",0.848824378236144,"Lake Pulse","copepoda",23.69166549
"2585","11-477","Daphnia.galeata.mendotae",26.4987537714811,"Lake Pulse","cladocera",473.3631108
"2586","11-477","Daphnia.pulicaria",6.5590974681884,"Lake Pulse","cladocera",247.7953155
"2587","11-477","Diacyclops.thomasi",8.26446280991738,"Lake Pulse","copepoda",16.93791586
"2588","11-477","Leptodiaptomus.ashlandi",18.7590187590188,"Lake Pulse","copepoda",36.69041903
"2589","11-477","Diaphanosoma.birgei",0.918273645546376,"Lake Pulse","cladocera",3.923194691
"2590","11-477","Leptodora.Kindtii",0.131181949363768,"Lake Pulse","cladocera",NA
"2591","11-478","Daphnia.galeata.mendotae",4.09493941117117,"Lake Pulse","cladocera",22.19410616
"2592","11-478","Daphnia.parvula",2.75349374199441,"Lake Pulse","cladocera",5.371998948
"2593","11-478","Mesocyclops.edax",11.366986986182,"Lake Pulse","copepoda",34.61634822
"2594","11-478","Orthocyclops.modestus",4.87156585122087,"Lake Pulse","copepoda",5.803148473
"2595","11-478","Bosmina.longirostris",0.0706024036408822,"Lake Pulse","cladocera",0.020002779
"2596","11-478","Ceriodaphnia",0.0706024036408822,"Lake Pulse","cladocera",0.064657166
"2597","11-479","Daphnia.galeata.mendotae",4.2935471081413,"Lake Pulse","cladocera",21.67988679
"2598","11-479","Daphnia.pulicaria",5.09858719091779,"Lake Pulse","cladocera",101.9101836
"2599","11-479","Acanthocyclops.robustus",15.2957615727534,"Lake Pulse","copepoda",19.93691047
"2600","11-479","Diacyclops.thomasi",5.09858719091779,"Lake Pulse","copepoda",5.125885949
"2601","11-479","Acanthodiaptomus.denticornis",0.805040082776494,"Lake Pulse","copepoda",5.316119856
"2602","11-479","Eubosmina.longispina",0.268346694258831,"Lake Pulse","cladocera",0.741152204
"2603","11-480","Daphnia.dentifera",10.4284137897583,"Lake Pulse","cladocera",42.50282795
"2604","11-480","Daphnia.pulicaria",3.25887930929949,"Lake Pulse","cladocera",51.97072216
"2605","11-480","Diacyclops.thomasi",16.2337662337663,"Lake Pulse","copepoda",17.44842687
"2606","11-480","Leptodiaptomus.nudus",8.43519225872168,"Lake Pulse","copepoda",28.86485596
"2607","11-480","Bosmina.longirostris",2.22816399286988,"Lake Pulse","cladocera",1.320641448
"2608","11-480","Ceriodaphnia",36.6055513114337,"Lake Pulse","cladocera",70.0577134
"2609","11-480","Diaphanosoma.birgei",8.11688311688313,"Lake Pulse","cladocera",6.250890246
"2610","11-481","Daphnia.dentifera",2.36034321278589,"Lake Pulse","cladocera",12.80638067
"2611","11-481","Daphnia.pulicaria",4.80498439745698,"Lake Pulse","cladocera",204.2407802
"2612","11-481","Diacyclops.thomasi",3.54051481917883,"Lake Pulse","copepoda",7.754797471
"2613","11-481","Acanthodiaptomus.denticornis",2.10744929713025,"Lake Pulse","copepoda",13.37561707
"2614","11-481","Bosmina.longirostris",0.16859594377042,"Lake Pulse","cladocera",0.076304529
"2615","11-481","Ceriodaphnia",21.9174726901546,"Lake Pulse","cladocera",83.10527028
"2616","11-481","Ostracoda",0.0842979718852102,"Lake Pulse",NA,0.014503245
"2617","11-482","Daphnia",1.89608185931716,"Lake Pulse","cladocera",6.575578255
"2618","11-482","Orthocyclops.modestus",0.407068421774305,"Lake Pulse","copepoda",0.705334448
"2619","11-482","Acanthodiaptomus.denticornis",3.221652764824,"Lake Pulse","copepoda",23.33582514
"2620","11-482","Aglaodiaptomus.leptopus",1.11683962513898,"Lake Pulse","copepoda",31.12202973
"2621","11-482","Ceriodaphnia",0.0107123268887975,"Lake Pulse","cladocera",0.007674295
"2622","11-483","Daphnia.dentifera",2.71188387289154,"Lake Pulse","cladocera",9.399745843
"2623","11-483","Daphnia.pulicaria",2.55236129213321,"Lake Pulse","cladocera",58.37940645
"2624","11-483","Diacyclops.thomasi",0.14828859619788,"Lake Pulse","copepoda",0.253705157
"2625","11-483","Acanthodiaptomus.denticornis",2.89162762585867,"Lake Pulse","copepoda",21.21988042
"2626","11-483","Ceriodaphnia",16.3858898798658,"Lake Pulse","cladocera",31.83552546
"2627","11-484","Daphnia.pulicaria",0.564275296895618,"Lake Pulse","cladocera",14.85581754
"2628","11-484","Cyclopoida",0.0202560362988171,"Lake Pulse","copepoda",0.041095967
"2629","11-484","Acanthodiaptomus.denticornis",0.471676273815312,"Lake Pulse","copepoda",11.08534658
"2630","11-485","Daphnia.pulicaria",9.37181968130933,"Lake Pulse","cladocera",201.9572443
"2631","11-485","Diacyclops.thomasi",1.26159111094549,"Lake Pulse","copepoda",1.515814194
"2632","11-485","Acanthodiaptomus.denticornis",7.88494444340929,"Lake Pulse","copepoda",56.70263077
"2633","11-485","Leptodiaptomus.nudus",3.82983015822737,"Lake Pulse","copepoda",10.51850975
"2634","11-485","Ceriodaphnia",3.9650006344001,"Lake Pulse","cladocera",8.45387565
"2635","11-485","Diaphanosoma.birgei",0.432545523752738,"Lake Pulse","cladocera",0.298798324
"2636","11-486","Daphnia.retrocurva",3.38931987647812,"Lake Pulse","cladocera",16.02262575
"2637","11-486","Diacyclops.thomasi",6.77863975295623,"Lake Pulse","copepoda",15.17415396
"2638","11-486","Acanthodiaptomus.denticornis",3.38931987647812,"Lake Pulse","copepoda",37.23396564
"2639","11-486","Diaphanosoma.birgei",101.962039617383,"Lake Pulse","cladocera",321.1932873
"2640","11-487","Daphnia.dentifera",0.301833900471593,"Lake Pulse","cladocera",2.307324116
"2641","11-487","Daphnia.pulicaria",8.26270302540988,"Lake Pulse","cladocera",408.0879032
"2642","11-487","Cyclopoida",0.0677038492164542,"Lake Pulse","copepoda",0.026950601
"2643","11-487","Acanthodiaptomus.denticornis",2.06496740110185,"Lake Pulse","copepoda",143.0575032
"2644","11-488","Daphnia.pulicaria",1.28609754278203,"Lake Pulse","cladocera",55.01355707
"2645","11-488","Cyclopoida",0.0192914631417305,"Lake Pulse","copepoda",0.025003383
"2646","11-488","Acanthodiaptomus.denticornis",0.938851206230885,"Lake Pulse","copepoda",7.785328359
"2647","11-489","Daphnia.pulicaria",0.723285224383518,"Lake Pulse","cladocera",21.20412373
"2648","11-489","Diacyclops.thomasi",0.258316151565542,"Lake Pulse","copepoda",0.279280629
"2649","11-489","Acanthodiaptomus.denticornis",0.607042956179024,"Lake Pulse","copepoda",3.141347172
"2650","11-489","Ceriodaphnia",2.58316151565542,"Lake Pulse","cladocera",5.650094166
"2651","11-489","Diaphanosoma.birgei",0.0129158075782771,"Lake Pulse","cladocera",0.002403667
"2652","11-490","Daphnia.galeata.mendotae",9.27267458707621,"Lake Pulse","cladocera",83.66313089
"2653","11-490","Daphnia.pulicaria",2.46305418719212,"Lake Pulse","cladocera",58.61420231
"2654","11-490","Cyclops.scutifer",7.38916256157636,"Lake Pulse","copepoda",9.843898583
"2655","11-490","Leptodiaptomus.pribilofensis",15.2854245146334,"Lake Pulse","copepoda",64.50469832
"2656","11-490","Ceriodaphnia",0.217328310634599,"Lake Pulse","cladocera",0.214380866
"2657","11-490","Diaphanosoma.birgei",3.83946682121124,"Lake Pulse","cladocera",4.00231358
"2658","11-491","Daphnia.galeata.mendotae",14.3704416227379,"Lake Pulse","cladocera",129.7835893
"2659","11-491","Daphnia.pulicaria",0.201454789103802,"Lake Pulse","cladocera",6.652297838
"2660","11-491","Acanthocyclops.robustus",2.00559434485563,"Lake Pulse","copepoda",3.171852073
"2661","11-491","Cyclops.scutifer",3.2590908103904,"Lake Pulse","copepoda",8.141694228
"2662","11-491","Diacyclops.thomasi",4.76328656903212,"Lake Pulse","copepoda",6.959574364
"2663","11-491","Mesocyclops.edax",8.77447525874341,"Lake Pulse","copepoda",33.93252123
"2664","11-491","Leptodiaptomus.tyrelli",14.1018352372662,"Lake Pulse","copepoda",NA
"2665","11-491","Diaphanosoma.birgei",0.402909578207605,"Lake Pulse","cladocera",0.196714994
"2666","11-492","Daphnia.galeata.mendotae",3.18571124671343,"Lake Pulse","cladocera",13.34198075
"2667","11-492","Daphnia.longiremis",0.251503519477376,"Lake Pulse","cladocera",1.473661549
"2668","11-492","Acanthocyclops.robustus",2.38089998438582,"Lake Pulse","copepoda",20.04583392
"2669","11-492","Cyclops.scutifer",2.38089998438582,"Lake Pulse","copepoda",4.35748971
"2670","11-492","Diacyclops.thomasi",1.19044999219291,"Lake Pulse","copepoda",1.507235363
"2671","11-492","Leptodiaptomus.tyrelli",22.2161442205015,"Lake Pulse","copepoda",NA
"2672","11-492","Ceriodaphnia",0.0838345064924586,"Lake Pulse","cladocera",0.447414927
"2673","11-492","Diaphanosoma.birgei",1.34135210387934,"Lake Pulse","cladocera",3.858793712
"2674","11-493","Daphnia.pulicaria",5.74142700558484,"Lake Pulse","cladocera",231.0921393
"2675","11-493","Cyclopoida",0.0260973954799311,"Lake Pulse","copepoda",0.007886651
"2676","11-493","Acanthodiaptomus.denticornis",0.365363536719035,"Lake Pulse","copepoda",4.64886276
"2677","11-494","Daphnia.pulicaria",7.08266362915319,"Lake Pulse","cladocera",136.7596211
"2678","11-494","Diacyclops.thomasi",10.7335211699538,"Lake Pulse","copepoda",12.41674109
"2679","11-494","Leptodiaptomus.ashlandi",15.5526531238106,"Lake Pulse","copepoda",49.86720081
"2680","11-494","Chydorus.sphaericus",2.11749737366436,"Lake Pulse","cladocera",1.092408331
"2681","11-494","Leptodora.Kindtii",0.0308041105005052,"Lake Pulse","cladocera",NA
"2682","11-494","Ostracoda",0.0730171508160123,"Lake Pulse",NA,0.016791569
"2683","11-495","Diacyclops.thomasi",0.411551213690251,"Lake Pulse","copepoda",0.9250714
"2684","11-495","Epischura",0.490178037648285,"Lake Pulse","copepoda",12.17254415
"2685","11-495","Leptodiaptomus.ashlandi",18.6267654306348,"Lake Pulse","copepoda",48.49337572
