"","Lake_ID","eco_bio","sample_type","target_taxon","biomass_ugL","density_NopL","ffg","survey","classic_group"
"15650","2010938","PLAINS","ZOFN","Copepoda",2.59427641,31.09250968,"UNK","NLA 2017","copepoda"
"15651","2010938","PLAINS","ZOFN","Cyclopoida",4.460897888,6.722704796,"UNK","NLA 2017","copepoda"
"15652","2010938","PLAINS","ZOFN","Filinia terminalis",0.044922637,0.8403381,"OMNI","NLA 2017","rotifera"
"15653","2010938","PLAINS","ZOFN","Keratella americana",0.018130023,1.680676199,"HERB","NLA 2017","rotifera"
"15654","2010938","PLAINS","ZOFN","Keratella cochlearis",0.931943087,247.8997394,"HERB","NLA 2017","rotifera"
"15655","2010938","PLAINS","ZOFN","Polyarthra vulgaris",4.024365521,108.4036148,"OMNI","NLA 2017","rotifera"
"15656","2010938","PLAINS","ZOFN","Trichocerca multicrinis",0.189517375,1.680676199,"PRED","NLA 2017","rotifera"
"15657","2010938","PLAINS","ZOFN","Trichocerca similis",0.019741393,0.8403381,"PRED","NLA 2017","rotifera"
"15658","2010938","PLAINS","ZOFN","Tropocyclops prasinus",1.624819598,1.680676199,"HERB","NLA 2017","copepoda"
"15659","2010939","CPL","ZOCN","Bosmina longirostris",0.01313502,0.025464812,"HERB","NLA 2017","cladocera"
"15660","2010939","CPL","ZOCN","Chydorus sphaericus",0.002177106,0.006366203,"HERB","NLA 2017","cladocera"
"15661","2010939","CPL","ZOCN","Cyclopoida",0.147473891,0.159155078,"UNK","NLA 2017","copepoda"
"15662","2010939","CPL","ZOCN","Daphnia lumholtzi",0.025297139,0.070028234,"HERB","NLA 2017","cladocera"
"15663","2010939","CPL","ZOCN","Diaphanosoma brachyurum",0.132512597,0.655718919,"HERB","NLA 2017","cladocera"
"15664","2010939","CPL","ZOCN","Ergasilus megaceros",0.081726731,0.038197219,"OMNI","NLA 2017","copepoda"
"15665","2010939","CPL","ZOCN","Ergasilus versicolor",0.110458029,0.012732406,"OMNI","NLA 2017","copepoda"
"15666","2010939","CPL","ZOFN","Anuraeopsis fissa",0.000480094,0.464732434,"HERB","NLA 2017","rotifera"
"15667","2010939","CPL","ZOFN","Asplanchna",0.9390344,0.929464868,"OMNI","NLA 2017","rotifera"
"15668","2010939","CPL","ZOFN","Bdelloidea",0.936492561,18.12456492,"HERB","NLA 2017","rotifera"
"15669","2010939","CPL","ZOFN","Brachionus angularis",0.596778352,71.56879481,"OMNI","NLA 2017","rotifera"
"15670","2010939","CPL","ZOFN","Brachionus caudatus",0.428056817,24.16608656,"OMNI","NLA 2017","rotifera"
"15671","2010939","CPL","ZOFN","Brachionus forficula",0.343724323,52.51476502,"OMNI","NLA 2017","rotifera"
"15672","2010939","CPL","ZOFN","Copepoda",0.642543496,21.84242439,"UNK","NLA 2017","copepoda"
"15673","2010939","CPL","ZOFN","Filinia terminalis",0.01326487,1.394197301,"OMNI","NLA 2017","rotifera"
"15674","2010939","CPL","ZOFN","Keratella americana",0.005121002,0.929464868,"HERB","NLA 2017","rotifera"
"15675","2010939","CPL","ZOFN","Keratella cochlearis",0.00068025,0.464732434,"HERB","NLA 2017","rotifera"
"15676","2010939","CPL","ZOFN","Keratella crassa",0.003822089,0.464732434,"HERB","NLA 2017","rotifera"
"15677","2010939","CPL","ZOFN","Polyarthra vulgaris",0.006688656,0.464732434,"OMNI","NLA 2017","rotifera"
"15678","2010939","CPL","ZOFN","Trichocerca",0.044543762,1.394197301,"PRED","NLA 2017","rotifera"
"15679","2010939","CPL","ZOFN","Trichocerca pusilla",0.012809971,1.858929735,"PRED","NLA 2017","rotifera"
"15680","2010939","CPL","ZOFN","Trichocerca similis",0.009097991,0.464732434,"PRED","NLA 2017","rotifera"
"15681","2010940","EHIGH","ZOCN","Calanoida",17.24638981,8.525619193,"HERB","NLA 2017","copepoda"
"15682","2010940","EHIGH","ZOCN","Cyclopoida",44.0818829,17.69295166,"UNK","NLA 2017","copepoda"
"15683","2010940","EHIGH","ZOCN","Diaphanosoma",2.34347424,4.400319583,"HERB","NLA 2017","cladocera"
"15684","2010940","EHIGH","ZOCN","Ergasilus",0.211202872,0.091673325,"OMNI","NLA 2017","copepoda"
"15685","2010940","EHIGH","ZOCN","Mesocyclops edax",30.14236653,3.208566363,"OMNI","NLA 2017","copepoda"
"15686","2010940","EHIGH","ZOCN","Skistodiaptomus reighardi",11.07301691,2.291833116,"HERB","NLA 2017","copepoda"
"15687","2010940","EHIGH","ZOCN","Tropocyclops prasinus",5.836882567,5.592072804,"HERB","NLA 2017","copepoda"
"15688","2010940","EHIGH","ZOFN","Anuraeopsis fissa",0.0145025,10.83526853,"HERB","NLA 2017","rotifera"
"15689","2010940","EHIGH","ZOFN","Ascomorpha ovalis",0.004137409,0.471098632,"HERB","NLA 2017","rotifera"
"15690","2010940","EHIGH","ZOFN","Calanoida",5.124305823,6.12428221,"HERB","NLA 2017","copepoda"
"15691","2010940","EHIGH","ZOFN","Collotheca",0.193232346,24.49712884,"HERB","NLA 2017","rotifera"
"15692","2010940","EHIGH","ZOFN","Conochiloides",0.015887501,0.942197263,"HERB","NLA 2017","rotifera"
"15693","2010940","EHIGH","ZOFN","Conochilus unicornis",0.004869544,0.471098632,"HERB","NLA 2017","rotifera"
"15694","2010940","EHIGH","ZOFN","Copepoda",6.154113665,83.85555642,"UNK","NLA 2017","copepoda"
"15695","2010940","EHIGH","ZOFN","Cyclopoida",12.42735231,21.19943842,"UNK","NLA 2017","copepoda"
"15696","2010940","EHIGH","ZOFN","Gastropus",0.004843058,0.471098632,"HERB","NLA 2017","rotifera"
"15697","2010940","EHIGH","ZOFN","Hexarthra mira",0.021691604,0.942197263,"OMNI","NLA 2017","rotifera"
"15698","2010940","EHIGH","ZOFN","Keratella americana",0.468186617,74.90468242,"HERB","NLA 2017","rotifera"
"15699","2010940","EHIGH","ZOFN","Keratella cochlearis",0.00189182,0.942197263,"HERB","NLA 2017","rotifera"
"15700","2010940","EHIGH","ZOFN","Keratella crassa",0.007869024,1.884394526,"HERB","NLA 2017","rotifera"
"15701","2010940","EHIGH","ZOFN","Ploesoma truncatum",0.008172661,0.471098632,"PRED","NLA 2017","rotifera"
"15702","2010940","EHIGH","ZOFN","Polyarthra vulgaris",0.404941716,8.479775368,"OMNI","NLA 2017","rotifera"
"15703","2010940","EHIGH","ZOFN","Ptygura libera",0.680978439,38.63008779,"HERB","NLA 2017","rotifera"
"15704","2010940","EHIGH","ZOFN","Trichocerca cylindrica",0.445941988,5.182084947,"PRED","NLA 2017","rotifera"
"15705","2010940","EHIGH","ZOFN","Tropocyclops prasinus",10.07388099,11.30636716,"HERB","NLA 2017","copepoda"
"15706","2010941","CPL","ZOCN","Bosmina longirostris",0.509526932,0.872169825,"HERB","NLA 2017","cladocera"
"15707","2010941","CPL","ZOCN","Calanoida",0.530135836,0.305577749,"HERB","NLA 2017","copepoda"
"15708","2010941","CPL","ZOCN","Cyclopoida",0.869857072,0.547493467,"UNK","NLA 2017","copepoda"
"15709","2010941","CPL","ZOCN","Diaphanosoma brachyurum",0.040176901,0.159155078,"HERB","NLA 2017","cladocera"
"15710","2010941","CPL","ZOCN","Epischura fluviatilis",0.02559763,0.006366203,"OMNI","NLA 2017","copepoda"
"15711","2010941","CPL","ZOCN","Mesocyclops edax",0.061767933,0.012732406,"OMNI","NLA 2017","copepoda"
"15712","2010941","CPL","ZOCN","Tropocyclops prasinus",0.156816848,0.114591656,"HERB","NLA 2017","copepoda"
"15713","2010941","CPL","ZOFN","Anuraeopsis fissa",0.001452917,0.942197263,"HERB","NLA 2017","rotifera"
"15714","2010941","CPL","ZOFN","Ascomorpha ovalis",0.022361309,2.826591789,"HERB","NLA 2017","rotifera"
"15715","2010941","CPL","ZOFN","Asplanchna",7.570299674,2.826591789,"OMNI","NLA 2017","rotifera"
"15716","2010941","CPL","ZOFN","Bdelloidea",0.169991324,0.942197263,"HERB","NLA 2017","rotifera"
"15717","2010941","CPL","ZOFN","Brachionus angularis",0.022701828,1.884394526,"OMNI","NLA 2017","rotifera"
"15718","2010941","CPL","ZOFN","Brachionus budapestinensis",0.044552344,1.884394526,"OMNI","NLA 2017","rotifera"
"15719","2010941","CPL","ZOFN","Brachionus caudatus",0.037060745,4.710986316,"OMNI","NLA 2017","rotifera"
"15720","2010941","CPL","ZOFN","Brachionus forficula",0.011350914,0.942197263,"OMNI","NLA 2017","rotifera"
"15721","2010941","CPL","ZOFN","Brachionus havanaensis",0.011350914,0.942197263,"OMNI","NLA 2017","rotifera"
"15722","2010941","CPL","ZOFN","Collotheca",0.009194244,1.884394526,"HERB","NLA 2017","rotifera"
"15723","2010941","CPL","ZOFN","Conochilus unicornis",0.089963586,9.421972631,"HERB","NLA 2017","rotifera"
"15724","2010941","CPL","ZOFN","Copepoda",2.795282197,22.61273431,"UNK","NLA 2017","copepoda"
"15725","2010941","CPL","ZOFN","Cyclopoida",5.057675524,5.653183579,"UNK","NLA 2017","copepoda"
"15726","2010941","CPL","ZOFN","Filinia terminalis",0.012296824,0.942197263,"OMNI","NLA 2017","rotifera"
"15727","2010941","CPL","ZOFN","Hexarthra mira",0.012296824,0.942197263,"OMNI","NLA 2017","rotifera"
"15728","2010941","CPL","ZOFN","Keratella americana",0.299161772,30.15031242,"HERB","NLA 2017","rotifera"
"15729","2010941","CPL","ZOFN","Keratella cochlearis",0.102560073,62.18501936,"HERB","NLA 2017","rotifera"
"15730","2010941","CPL","ZOFN","Keratella cochlearis tecta",0.012608601,11.30636716,"HERB","NLA 2017","rotifera"
"15731","2010941","CPL","ZOFN","Keratella crassa",0.028267569,3.768789052,"HERB","NLA 2017","rotifera"
"15732","2010941","CPL","ZOFN","Ploesoma truncatum",0.085302131,5.653183579,"PRED","NLA 2017","rotifera"
"15733","2010941","CPL","ZOFN","Polyarthra vulgaris",12.08291679,297.7343351,"OMNI","NLA 2017","rotifera"
"15734","2010941","CPL","ZOFN","Synchaeta",7.842235988,277.9481926,"PRED","NLA 2017","rotifera"
"15735","2010941","CPL","ZOFN","Trichocerca",0.274101126,16.01735347,"PRED","NLA 2017","rotifera"
"15736","2010941","CPL","ZOFN","Trichocerca multicrinis",0.06295976,0.942197263,"PRED","NLA 2017","rotifera"
"15737","2010942","EHIGH","ZOCN","Bosmina longirostris",2.910705054,4.568387345,"HERB","NLA 2017","cladocera"
"15738","2010942","EHIGH","ZOCN","Calanoida",6.372408015,3.865558523,"HERB","NLA 2017","copepoda"
"15739","2010942","EHIGH","ZOCN","Ceriodaphnia",0.256991634,0.263560808,"HERB","NLA 2017","cladocera"
"15740","2010942","EHIGH","ZOCN","Cyclopoida",10.80632439,15.11081968,"UNK","NLA 2017","copepoda"
"15741","2010942","EHIGH","ZOCN","Daphnia",0.313102685,0.175707206,"HERB","NLA 2017","cladocera"
"15742","2010942","EHIGH","ZOCN","Diaphanosoma brachyurum",5.266149334,9.576042704,"HERB","NLA 2017","cladocera"
"15743","2010942","EHIGH","ZOCN","Mesocyclops edax",0.588671675,0.175707206,"OMNI","NLA 2017","copepoda"
"15744","2010942","EHIGH","ZOCN","Tropocyclops prasinus",3.407820519,3.250583303,"HERB","NLA 2017","copepoda"
"15745","2010942","EHIGH","ZOFN","Calanoida",6.461509043,8.849014836,"HERB","NLA 2017","copepoda"
"15746","2010942","EHIGH","ZOFN","Conochiloides dossuarius",1.779131156,132.7352225,"HERB","NLA 2017","rotifera"
"15747","2010942","EHIGH","ZOFN","Conochilus unicornis",3.589380603,765.4397833,"HERB","NLA 2017","rotifera"
"15748","2010942","EHIGH","ZOFN","Copepoda",29.80883244,668.1006201,"UNK","NLA 2017","copepoda"
"15749","2010942","EHIGH","ZOFN","Cyclopoida",41.62182001,119.4617003,"UNK","NLA 2017","copepoda"
"15750","2010942","EHIGH","ZOFN","Gastropus stylifer",2.461794777,115.0371929,"HERB","NLA 2017","rotifera"
"15751","2010942","EHIGH","ZOFN","Keratella americana",0.152864917,13.27352225,"HERB","NLA 2017","rotifera"
"15752","2010942","EHIGH","ZOFN","Keratella cochlearis",0.472178343,110.6126854,"HERB","NLA 2017","rotifera"
"15753","2010942","EHIGH","ZOFN","Keratella crassa",5.332043177,504.3938456,"HERB","NLA 2017","rotifera"
"15754","2010942","EHIGH","ZOFN","Polyarthra euryptera",3.210599563,17.69802967,"OMNI","NLA 2017","rotifera"
"15755","2010942","EHIGH","ZOFN","Polyarthra vulgaris",18.21133324,402.630175,"OMNI","NLA 2017","rotifera"
"15756","2010942","EHIGH","ZOFN","Trichocerca cylindrica",2.136342878,66.36761127,"PRED","NLA 2017","rotifera"
"15757","2010943","PLAINS","ZOCN","Calanoida",0.09815778,0.048584182,"HERB","NLA 2017","copepoda"
"15758","2010943","PLAINS","ZOCN","Cyclopoida",9.5743666,5.101339064,"UNK","NLA 2017","copepoda"
"15759","2010943","PLAINS","ZOCN","Diaphanosoma brachyurum",7.090272896,14.08941265,"HERB","NLA 2017","cladocera"
"15760","2010943","PLAINS","ZOCN","Ergasilus megaceros",0.049369399,0.048584182,"OMNI","NLA 2017","copepoda"
"15761","2010943","PLAINS","ZOCN","Mesocyclops edax",2.11045866,0.340089271,"OMNI","NLA 2017","copepoda"
"15762","2010943","PLAINS","ZOCN","Moina micrura",0.098149278,0.048584182,"HERB","NLA 2017","cladocera"
"15763","2010943","PLAINS","ZOCN","Tropocyclops prasinus",0.114293704,0.097168363,"HERB","NLA 2017","copepoda"
"15764","2010943","PLAINS","ZOFN","Asplanchna",35.18838837,36.9239468,"OMNI","NLA 2017","rotifera"
"15765","2010943","PLAINS","ZOFN","Brachionus angularis",5.48737629,327.7000278,"OMNI","NLA 2017","rotifera"
"15766","2010943","PLAINS","ZOFN","Brachionus budapestinensis",3.611155766,253.8521342,"OMNI","NLA 2017","rotifera"
"15767","2010943","PLAINS","ZOFN","Brachionus calyciflorus",1.890485768,18.4619734,"OMNI","NLA 2017","rotifera"
"15768","2010943","PLAINS","ZOFN","Brachionus caudatus",2.806119339,138.4648005,"OMNI","NLA 2017","rotifera"
"15769","2010943","PLAINS","ZOFN","Brachionus forficula",0.074009113,4.61549335,"OMNI","NLA 2017","rotifera"
"15770","2010943","PLAINS","ZOFN","Brachionus havanaensis",0.397347301,41.53944015,"OMNI","NLA 2017","rotifera"
"15771","2010943","PLAINS","ZOFN","Conochiloides",1.879998628,55.3859202,"HERB","NLA 2017","rotifera"
"15772","2010943","PLAINS","ZOFN","Copepoda",11.9626069,138.4648005,"UNK","NLA 2017","copepoda"
"15773","2010943","PLAINS","ZOFN","Cyclopoida",4.13208273,4.61549335,"UNK","NLA 2017","copepoda"
"15774","2010943","PLAINS","ZOFN","Filinia terminalis",0.246734167,4.61549335,"OMNI","NLA 2017","rotifera"
"15775","2010943","PLAINS","ZOFN","Keratella americana",1.086477488,138.4648005,"HERB","NLA 2017","rotifera"
"15776","2010943","PLAINS","ZOFN","Keratella tropica",1.739031492,73.84789359,"HERB","NLA 2017","rotifera"
"15777","2010943","PLAINS","ZOFN","Polyarthra",22.66278867,673.8620291,"OMNI","NLA 2017","rotifera"
"15778","2010943","PLAINS","ZOFN","Trichocerca multicrinis",0.339259485,4.61549335,"PRED","NLA 2017","rotifera"
"15779","2010944","WMTNS","ZOCN","Calanoida",0.137199214,0.114591656,"HERB","NLA 2017","copepoda"
"15780","2010944","WMTNS","ZOCN","Ceriodaphnia",0.871143185,0.152788874,"HERB","NLA 2017","cladocera"
"15781","2010944","WMTNS","ZOFN","Calanoida",0.286168639,0.323206961,"HERB","NLA 2017","copepoda"
"15782","2010944","WMTNS","ZOFN","Copepoda",0.065393152,1.939241768,"UNK","NLA 2017","copepoda"
"15783","2010944","WMTNS","ZOFN","Cyclopoida",0.013692663,0.064641392,"UNK","NLA 2017","copepoda"
"15784","2010944","WMTNS","ZOFN","Euchlanis",0.005191688,0.064641392,"HERB","NLA 2017","rotifera"
"15785","2010944","WMTNS","ZOFN","Keratella cochlearis",0.098339789,24.04659792,"HERB","NLA 2017","rotifera"
"15786","2010944","WMTNS","ZOFN","Lepadella ovalis",0.000332268,0.064641392,"HERB","NLA 2017","rotifera"
"15787","2010944","WMTNS","ZOFN","Polyarthra vulgaris",0.006721418,0.323206961,"OMNI","NLA 2017","rotifera"
"15788","2010944","WMTNS","ZOFN","Synchaeta",0.022542315,1.292827845,"PRED","NLA 2017","rotifera"
"15789","2010944","WMTNS","ZOFN","Trichotria pocillum",0.002658144,0.064641392,"HERB","NLA 2017","rotifera"
"15790","2010945","PLAINS","ZOCN","Bosmina longirostris",0.00422185,0.006366203,"HERB","NLA 2017","cladocera"
"15791","2010945","PLAINS","ZOCN","Calanoida",0.025406848,0.012732406,"HERB","NLA 2017","copepoda"
"15792","2010945","PLAINS","ZOCN","Cyclopoida",0.052003327,0.025464812,"UNK","NLA 2017","copepoda"
"15793","2010945","PLAINS","ZOCN","Mesocyclops edax",0.111521595,0.012732406,"OMNI","NLA 2017","copepoda"
"15794","2010945","PLAINS","ZOCN","Scapholeberis mucronata",0.160683516,0.10185925,"HERB","NLA 2017","cladocera"
"15795","2010945","PLAINS","ZOFN","Cephalodella",0.182357697,3.717859471,"OMNI","NLA 2017","rotifera"
"15796","2010945","PLAINS","ZOFN","Keratella cochlearis",0.064002326,28.50358927,"HERB","NLA 2017","rotifera"
"15797","2010945","PLAINS","ZOFN","Keratella cochlearis tecta",0.004255744,8.984827054,"HERB","NLA 2017","rotifera"
"15798","2010945","PLAINS","ZOFN","Keratella crassa",0.003414002,0.619643245,"HERB","NLA 2017","rotifera"
"15799","2010945","PLAINS","ZOFN","Monostyla bulla",1.818399823,83.96165971,"HERB","NLA 2017","rotifera"
"15800","2010945","PLAINS","ZOFN","Monostyla closterocerca",0.001066875,0.309821623,"HERB","NLA 2017","rotifera"
"15801","2010945","PLAINS","ZOFN","Polyarthra vulgaris",0.008709188,0.309821623,"OMNI","NLA 2017","rotifera"
"15802","2010946","CPL","ZOCN","Cyclopoida",0.014196601,0.019098609,"UNK","NLA 2017","copepoda"
"15803","2010946","CPL","ZOCN","Daphnia lumholtzi",0.320411169,0.171887484,"HERB","NLA 2017","cladocera"
"15804","2010946","CPL","ZOCN","Diaphanosoma brachyurum",0.003239173,0.006366203,"HERB","NLA 2017","cladocera"
"15805","2010946","CPL","ZOCN","Ergasilus versicolor",0.272611578,0.08276064,"OMNI","NLA 2017","copepoda"
"15806","2010946","CPL","ZOCN","Leptodiaptomus siciloides",0.042198711,0.012732406,"HERB","NLA 2017","copepoda"
"15807","2010946","CPL","ZOFN","Anuraeopsis",0.000612225,0.27883946,"HERB","NLA 2017","rotifera"
"15808","2010946","CPL","ZOFN","Asplanchna",0.033152238,0.061964325,"OMNI","NLA 2017","rotifera"
"15809","2010946","CPL","ZOFN","Bdelloidea",0.074359697,0.27883946,"HERB","NLA 2017","rotifera"
"15810","2010946","CPL","ZOFN","Brachionus angularis",0.146207433,4.616342176,"OMNI","NLA 2017","rotifera"
"15811","2010946","CPL","ZOFN","Conochiloides",0.117509808,2.912323252,"HERB","NLA 2017","rotifera"
"15812","2010946","CPL","ZOFN","Copepoda",0.234037069,3.346073524,"UNK","NLA 2017","copepoda"
"15813","2010946","CPL","ZOFN","Keratella cochlearis",0.000351665,0.092946487,"HERB","NLA 2017","rotifera"
"15814","2010946","CPL","ZOFN","Keratella tropica",0.003990799,0.030982162,"HERB","NLA 2017","rotifera"
"15815","2010946","CPL","ZOFN","Polyarthra",0.046531447,1.146340003,"OMNI","NLA 2017","rotifera"
"15816","2010946","CPL","ZOFN","Trichocerca similis",0.00259596,0.154910811,"PRED","NLA 2017","rotifera"
"15817","2010947","EHIGH","ZOCN","Acanthocyclops robustus",0.440600898,0.168067762,"OMNI","NLA 2017","copepoda"
"15818","2010947","EHIGH","ZOCN","Bosmina longirostris",3.79622689,6.890778236,"HERB","NLA 2017","cladocera"
"15819","2010947","EHIGH","ZOCN","Calanoida",0.474884117,0.252101643,"HERB","NLA 2017","copepoda"
"15820","2010947","EHIGH","ZOCN","Ceriodaphnia",21.90355199,6.806744356,"HERB","NLA 2017","cladocera"
"15821","2010947","EHIGH","ZOCN","Chydorus sphaericus",9.515152472,11.34457393,"HERB","NLA 2017","cladocera"
"15822","2010947","EHIGH","ZOCN","Cyclopoida",16.07068241,8.655489736,"UNK","NLA 2017","copepoda"
"15823","2010947","EHIGH","ZOCN","Diaphanosoma brachyurum",0.577487552,0.420169405,"HERB","NLA 2017","cladocera"
"15824","2010947","EHIGH","ZOCN","Diaptomidae",0.61377708,0.168067762,"HERB","NLA 2017","copepoda"
"15825","2010947","EHIGH","ZOCN","Eucyclops prionophorus",0.789294781,0.168067762,"OMNI","NLA 2017","copepoda"
"15826","2010947","EHIGH","ZOCN","Picripleuroxus denticulatus",0.269575312,0.084033881,"HERB","NLA 2017","cladocera"
"15827","2010947","EHIGH","ZOCN","Simocephalus vetulus",2.148671377,0.504203286,"HERB","NLA 2017","cladocera"
"15828","2010947","EHIGH","ZOCN","Alonella dentifera",0.070434712,0.084033881,"HERB","NLA 2017","cladocera"
"15829","2010947","EHIGH","ZOFN","Colurella uncinata",0.002784733,1.604281826,"HERB","NLA 2017","rotifera"
"15830","2010947","EHIGH","ZOFN","Copepoda",15.59845678,210.9630602,"UNK","NLA 2017","copepoda"
"15831","2010947","EHIGH","ZOFN","Cyclopoida",3.118585982,7.219268219,"UNK","NLA 2017","copepoda"
"15832","2010947","EHIGH","ZOFN","Gastropus stylifer",0.008246289,0.802140913,"HERB","NLA 2017","rotifera"
"15833","2010947","EHIGH","ZOFN","Keratella cochlearis",0.136414935,53.74344118,"HERB","NLA 2017","rotifera"
"15834","2010947","EHIGH","ZOFN","Monostyla closterocerca",0.008246288,1.604281826,"HERB","NLA 2017","rotifera"
"15835","2010947","EHIGH","ZOFN","Monostyla lunaris",0.057482437,2.40642274,"HERB","NLA 2017","rotifera"
"15836","2010947","EHIGH","ZOFN","Monostyla quadridentata",0.027178933,0.802140913,"HERB","NLA 2017","rotifera"
"15837","2010947","EHIGH","ZOFN","Platyias patulus",0.016698737,0.802140913,"UNK","NLA 2017","rotifera"
"15838","2010947","EHIGH","ZOFN","Polyarthra vulgaris",1.393077081,88.23550045,"OMNI","NLA 2017","rotifera"
"15839","2010948","UMW","ZOCN","Alona quadrangularis",0.007082007,0.009294657,"HERB","NLA 2017","cladocera"
"15840","2010948","UMW","ZOCN","Cyclopoida",5.889908482,2.751218332,"UNK","NLA 2017","copepoda"
"15841","2010948","UMW","ZOCN","Diacyclops thomasi",0.154735882,0.065062596,"OMNI","NLA 2017","copepoda"
"15842","2010948","UMW","ZOCN","Mesocyclops edax",6.030327637,0.501911452,"OMNI","NLA 2017","copepoda"
"15843","2010948","UMW","ZOCN","Tropocyclops prasinus",0.523752022,0.408964887,"HERB","NLA 2017","copepoda"
"15844","2010948","UMW","ZOFN","Anuraeopsis fissa",0.000986494,0.954929659,"HERB","NLA 2017","rotifera"
"15845","2010948","UMW","ZOFN","Collotheca mutabilis",0.911210252,164.2479013,"HERB","NLA 2017","rotifera"
"15846","2010948","UMW","ZOFN","Copepoda",1.022481456,19.09859317,"UNK","NLA 2017","copepoda"
"15847","2010948","UMW","ZOFN","Cyclopoida",1.316443137,2.864788976,"UNK","NLA 2017","copepoda"
"15848","2010948","UMW","ZOFN","Kellicottia bostoniensis",0.001438039,0.477464829,"OMNI","NLA 2017","rotifera"
"15849","2010948","UMW","ZOFN","Keratella cochlearis",0.035832278,16.2338042,"HERB","NLA 2017","rotifera"
"15850","2010948","UMW","ZOFN","Keratella cochlearis tecta",0.011391566,11.4591559,"HERB","NLA 2017","rotifera"
"15851","2010948","UMW","ZOFN","Keratella earlinae",0.044994884,8.116902098,"HERB","NLA 2017","rotifera"
"15852","2010948","UMW","ZOFN","Keratella quadrata",0.023168718,0.477464829,"HERB","NLA 2017","rotifera"
"15853","2010948","UMW","ZOFN","Monostyla bulla",0.044353902,2.387324146,"HERB","NLA 2017","rotifera"
"15854","2010948","UMW","ZOFN","Polyarthra remata",0.141053942,16.2338042,"OMNI","NLA 2017","rotifera"
"15855","2010948","UMW","ZOFN","Synchaeta",0.115980685,8.594366927,"PRED","NLA 2017","rotifera"
"15856","2010948","UMW","ZOFN","Tropocyclops prasinus",0.461282521,0.477464829,"HERB","NLA 2017","copepoda"
"15857","2010949","EHIGH","ZOCN","Calanoida",0.556329797,0.212525878,"HERB","NLA 2017","copepoda"
"15858","2010949","EHIGH","ZOCN","Cyclopoida",5.37354755,1.785217375,"UNK","NLA 2017","copepoda"
"15859","2010949","EHIGH","ZOCN","Eucyclops",0.061436168,0.007084196,"OMNI","NLA 2017","copepoda"
"15860","2010949","EHIGH","ZOCN","Mesocyclops edax",4.160855502,0.658830222,"OMNI","NLA 2017","copepoda"
"15861","2010949","EHIGH","ZOCN","Skistodiaptomus pallidus",0.740664103,0.113347135,"HERB","NLA 2017","copepoda"
"15862","2010949","EHIGH","ZOCN","Tropocyclops prasinus",0.099608352,0.085010351,"HERB","NLA 2017","copepoda"
"15863","2010949","EHIGH","ZOFN","Anuraeopsis fissa",0.015547766,9.294648677,"HERB","NLA 2017","rotifera"
"15864","2010949","EHIGH","ZOFN","Brachionus angularis",0.029807816,1.858929735,"OMNI","NLA 2017","rotifera"
"15865","2010949","EHIGH","ZOFN","Copepoda",0.594747802,11.15357841,"UNK","NLA 2017","copepoda"
"15866","2010949","EHIGH","ZOFN","Cyclopoida",2.264114451,1.858929735,"UNK","NLA 2017","copepoda"
"15867","2010949","EHIGH","ZOFN","Kellicottia bostoniensis",0.058387264,13.01250815,"OMNI","NLA 2017","rotifera"
"15868","2010949","EHIGH","ZOFN","Keratella cochlearis",1.931546509,899.7219919,"HERB","NLA 2017","rotifera"
"15869","2010949","EHIGH","ZOFN","Keratella cochlearis tecta",0.910209633,743.5718941,"HERB","NLA 2017","rotifera"
"15870","2010949","EHIGH","ZOFN","Keratella earlinae",7.608953901,1286.379377,"HERB","NLA 2017","rotifera"
"15871","2010950","CPL","ZOCN","Alona rectangula",0.008294271,0.006366203,"HERB","NLA 2017","cladocera"
"15872","2010950","CPL","ZOCN","Cyclopoida",0.381066473,0.324676358,"UNK","NLA 2017","copepoda"
"15873","2010950","CPL","ZOCN","Daphnia lumholtzi",0.775933142,0.413803202,"HERB","NLA 2017","cladocera"
"15874","2010950","CPL","ZOCN","Diaphanosoma birgei",0.206270815,0.439268014,"HERB","NLA 2017","cladocera"
"15875","2010950","CPL","ZOCN","Ergasilus",2.468120449,0.642986513,"OMNI","NLA 2017","copepoda"
"15876","2010950","CPL","ZOCN","Eucyclops agilis",0.053463507,0.006366203,"OMNI","NLA 2017","copepoda"
"15877","2010950","CPL","ZOFN","Asplanchna",6.188718105,7.692488916,"OMNI","NLA 2017","rotifera"
"15878","2010950","CPL","ZOFN","Bdelloidea",0.084272724,4.61549335,"HERB","NLA 2017","rotifera"
"15879","2010950","CPL","ZOFN","Brachionus angularis",5.033472427,307.6995566,"OMNI","NLA 2017","rotifera"
"15880","2010950","CPL","ZOFN","Brachionus dimidiatus",0.234093438,23.07746675,"OMNI","NLA 2017","rotifera"
"15881","2010950","CPL","ZOFN","Brachionus forficula",1.06666616,103.0793515,"OMNI","NLA 2017","rotifera"
"15882","2010950","CPL","ZOFN","Brachionus havanaensis",0.367521235,41.53944015,"OMNI","NLA 2017","rotifera"
"15883","2010950","CPL","ZOFN","Copepoda",1.822017447,44.61643571,"UNK","NLA 2017","copepoda"
"15884","2010950","CPL","ZOFN","Filinia",0.081521859,6.153991133,"OMNI","NLA 2017","rotifera"
"15885","2010950","CPL","ZOFN","Hexarthra mira",0.096882529,3.076995566,"OMNI","NLA 2017","rotifera"
